date_1day,pressure_diff_mean,depth_diff_mean
2024/02/14,-21.6197330208333,-14.48419765625
2024/02/15,-21.6255171720733,-14.4917801304654
2024/02/16,-21.6144744318182,-14.4781784090909
2024/02/17,-21.6254795094937,-14.5110966772152
2024/02/18,-21.62967505423,-14.4751334056399
2024/02/19,-21.6267907291667,-14.4986761284722
2024/02/20,-21.616972301542,-14.4926843327622
2024/02/21,-21.6349356558195,-14.4999146935516
2024/02/22,-21.6343504716034,-14.4961483845073
2024/02/23,-21.6237435243056,-14.4807689236111
2024/02/24,-21.6180816319444,-14.4752719444444
2024/02/25,-21.6225268582136,-14.471298376015
2024/02/26,-21.62909828125,-14.4853091493056
2024/02/27,-21.6256420903383,-14.4829384646546
2024/02/28,-21.6172434375,-14.4845281770833
2024/02/29,-21.6181953993056,-14.4888251909722
2024/03/01,-21.6230330034722,-14.4948984201389
2024/03/02,-21.6170473611111,-14.4923523611111
2024/03/03,-21.6128937697785,-14.4862370253165
2024/03/04,-21.6068131944445,-14.4834513368056
2024/03/05,-21.6190654166667,-14.48833734375
2024/03/06,-21.6235005555555,-14.4869690625
2024/03/07,-21.6139796014068,-14.4934187573271
2024/03/08,-21.6225429263045,-14.4770943697328
2024/03/09,-21.61624953125,-14.4718475
2024/03/10,-21.6261988806758,-14.4833619007392
2024/03/11,-21.6324886007657,-14.4864677340759
2024/04/10,-21.6265850524309,-14.4902654146806
2024/04/11,-21.62750953125,-14.4972160069445
2024/04/12,-21.6243549305555,-14.4964935243056
2024/04/13,-21.6301354513889,-14.5000795486111
2024/04/14,-21.6313586111111,-14.4992237673611
2024/04/15,-21.6304661979167,-14.4958281597222
2024/04/16,-21.6206338715278,-14.4856283680555
2024/04/17,-21.6235890625,-14.4837641493056
2024/04/18,-21.6224265180765,-14.4802243243243
2024/04/19,-21.6295976031958,-14.4811071713905
2024/04/20,-21.6259950868056,-14.4816025347222
2024/04/21,-21.6217701215278,-14.4817244270833
2024/04/22,-21.6165421875,-14.4824240972222
2024/04/23,-21.6217377478489,-14.4736902731014
2024/04/24,-21.6290531423611,-14.4983399652778
2024/04/25,-21.6257922395833,-14.4979542881944
2024/04/26,-21.6308846701389,-14.501609375
2024/04/27,-21.6356575,-14.5036297222222
2024/04/28,-21.6387210416666,-14.5032670833333
2024/04/29,-21.6407816840278,-14.5012658333334
2024/04/30,-21.6375525621118,-14.4933177018634
2024/05/01,-21.6411763368056,-14.4939277256944
2024/05/02,-21.6387553993056,-14.4895001041667
2024/05/03,-21.6335369444445,-14.4847711631944
2024/05/04,-21.6282608680556,-14.4819583506944
2024/05/05,-21.6283936458333,-14.4846565972222
2024/05/06,-21.6284708401528,-14.4785355155483
2024/05/07,-21.6210512156686,-14.4823693831607
2024/05/08,-21.6290759375,-14.4970688541667
2024/05/09,-21.6373664930556,-14.50489671875
2024/05/10,-21.6358654513889,-14.5043474305555
2024/05/11,-21.6399583854167,-14.5057775
2024/05/12,-21.6415889583333,-14.5041427083333
2024/05/13,-21.6440150694444,-14.502138125
2024/05/14,-21.640214375,-14.4956563194444
2024/05/15,-21.6389641145833,-14.4913231076389
2024/05/16,-21.6359378819444,-14.4871076909722
2024/05/17,-21.6431906581003,-14.4918187011634
2024/05/18,-21.6343477777778,-14.48801328125
2024/05/19,-21.6337851215278,-14.4915663368056
2024/05/20,-21.6286123263889,-14.4928256944445
2024/05/21,-21.63573484375,-14.5019125520833
2024/05/22,-21.6339777430556,-14.5036609027778
2024/05/23,-21.6352956770833,-14.5055719444444
2024/05/24,-21.6406315625,-14.5082717708333
2024/05/25,-21.6423831423611,-14.5070246006945
2024/05/26,-21.6416404861111,-14.5030851215278
2024/05/27,-21.641391875,-14.49901640625
2024/05/28,-21.6482652951389,-14.4998460590278
2024/05/29,-21.650835514593,-14.4901855606759
2024/05/30,-21.6399292719168,-14.5045224863794
2024/05/31,-21.6483037656904,-14.4921200039849
2024/06/01,-21.6444654513889,-14.4948542881944
2024/06/02,-21.6390604861111,-14.4947370138889
2024/06/03,-21.6404181901841,-14.5032238650307
2024/06/04,-21.6376645536645,-14.50181609934
2024/06/05,-21.6480628109236,-14.5114876848147
2024/06/06,-21.64476296875,-14.5102580034722
2024/06/07,-21.6538055729167,-14.5156475347222
2024/06/08,-21.6520453993056,-14.5123274131944
2024/06/09,-21.6524960069444,-14.5093617708334
2024/06/10,-21.6518152083333,-14.5049800868056
2024/06/11,-21.6567194444445,-14.5043500173611
2024/06/12,-21.648778125,-14.4959705729167
2024/06/13,-21.6505148611111,-14.4958112152778
2024/06/14,-21.6479272916667,-14.4950514756944
2024/06/15,-21.6422488020833,-14.4944462847222
2024/06/16,-21.6431717534722,-14.4996997222222
2024/06/17,-21.6441183680556,-14.5051814409722
2024/06/18,-21.6465653125,-14.5107065104167
2024/06/19,-21.6485289409722,-14.5141954340278
2024/06/20,-21.6530473263889,-14.5174263888889
2024/06/21,-21.6656564580559,-14.5027234354194
2024/06/24,-21.6703299075026,-14.5129927543679
2024/06/25,-21.6625311284722,-14.50747125
2024/06/26,-21.6641279861111,-14.5064021180555
2024/06/27,-21.6719970873786,-14.5105538834952
2024/06/28,-21.660197875,-14.5151901875
2024/06/29,-21.6601144791667,-14.5080710590278
2024/06/30,-21.66784625,-14.5173647569445
2024/07/01,-21.6653163541667,-14.5197715972222
2024/07/02,-21.65935625,-14.5188769270834
2024/07/03,-21.6588109939148,-14.5172686409736
2024/07/05,-21.6544505284016,-14.5260971598415
2024/07/06,-21.6568370659722,-14.5129951388889
2024/07/07,-21.6582561458333,-14.5104456770833
2024/07/08,-21.6546623784722,-14.5044296180555
2024/07/09,-21.6574758159722,-14.5030423958333
2024/07/10,-21.6705517534722,-14.5095755729167
2024/07/11,-21.667845603236,-14.5076827470981
2024/07/12,-21.6582834375,-14.5030148090278
2024/07/13,-21.6598794791667,-14.5081874305555
2024/07/14,-21.6571400173611,-14.5114709895833
2024/07/15,-21.6578222222222,-14.5165956597222
2024/07/16,-21.6572025347222,-14.5192044097222
2024/07/17,-21.6557130555556,-14.5190891840278
2024/07/18,-21.6628086284722,-14.5227787152778
2024/07/19,-21.6727727430556,-14.5269602951389
2024/07/20,-21.6737205729167,-14.5241674131944
2024/07/21,-21.6703960590278,-14.5180411805556
2024/07/22,-21.6726875694445,-14.5158033680555
2024/07/23,-21.6729921496954,-14.513111383812
2024/07/24,-21.6715376339286,-14.5041305357143
2024/07/25,-21.6740747865482,-14.5135333856072
2024/07/26,-21.6728345313259,-14.5082916949976
2024/07/27,-21.6649547569444,-14.5145215972222
2024/07/28,-21.6615443576389,-14.51673453125
2024/07/29,-21.6627265625,-14.52125734375
2024/07/30,-21.6622162152778,-14.5229882638889
2024/07/31,-21.6698582986111,-14.5280527256944
2024/08/01,-21.6749708680556,-14.5294071180556
2024/08/02,-21.6694683854167,-14.5222684375
2024/08/03,-21.6631873090278,-14.5141236631944
2024/08/04,-21.672611804878,-14.5276416097561
2024/08/05,-21.6687682291667,-14.5112151909722
2024/08/06,-21.6689149131945,-14.5091888715278
2024/08/07,-21.6726408159722,-14.5107347395833
2024/08/08,-21.6676964730655,-14.5084863133883
2024/08/09,-21.6714612673611,-14.5136064583333
2024/08/10,-21.6694614236111,-14.5169991145833
2024/08/11,-21.6655251736111,-14.5197405208333
2024/08/12,-21.6675571527778,-14.5254650520833
2024/08/13,-21.6631669178202,-14.5245899071316
2024/08/14,-21.6697558506944,-14.5283616666667
2024/08/15,-21.6751611284722,-14.5293436111111
2024/08/16,-21.6635061396131,-14.5099467619849
2024/08/17,-21.6817423263889,-14.5264646354167
2024/08/18,-21.6821083854167,-14.5233310243056
2024/08/19,-21.6841156651615,-14.5218547585967
2024/08/20,-21.683911460323,-14.5198957457892
2024/08/21,-21.6822010416667,-14.5185490798611
2024/08/22,-21.6766855882353,-14.5067019852941
2024/08/23,-21.6727573066898,-14.5179090529974
2024/08/24,-21.6695854355401,-14.5206891811847
2024/08/25,-21.6749297344514,-14.5288266771488
2024/08/26,-21.6738711598746,-14.53134169279
2024/08/27,-21.6856338132023,-14.5402309866573
2024/08/28,-21.6792663737036,-14.5344571453683
2024/08/29,-21.6813652690426,-14.5322889063592
2024/08/30,-21.6834582534611,-14.5147524316649
2024/08/31,-21.6855460979342,-14.5414711553175
2024/09/01,-21.6871498955068,-14.5235126436782
2024/09/02,-21.6856650979706,-14.5203454863541
2024/09/03,-21.6840411846933,-14.5185253188887
2024/09/04,-21.6856264391951,-14.5200599650044
2024/09/05,-21.6799466562173,-14.5181824277255
2024/09/06,-21.6785069996483,-14.5209104467112
2024/09/07,-21.6801153048673,-14.52646385521
2024/09/08,-21.6781680940681,-14.530284959635
2024/09/09,-21.6838008022323,-14.5378416114405
2024/09/10,-21.67920078125,-14.5358289236111
2024/09/11,-21.6826604118993,-14.5361293258229
2024/09/12,-21.6916405902778,-14.5382059548611
2024/09/13,-21.6867408680555,-14.5303104166667
2024/09/14,-21.6840849617524,-14.5246386300417
2024/09/15,-21.6816167449139,-14.5204119283603
2024/09/16,-21.6846280208333,-14.5211047743056
2024/09/17,-21.6831001043297,-14.5197822291775
2024/09/18,-21.6805486666667,-14.4939395555555
2024/09/19,-21.6834957839022,-14.5246647380909
2024/09/20,-21.6861522774687,-14.529487569541
2024/09/21,-21.6863869791667,-14.5345186805556
2024/09/22,-21.6908397669971,-14.5417914971309
2024/09/23,-21.6940888888889,-14.5462724652778
2024/09/24,-21.6918105902778,-14.5444480208333
2024/09/25,-21.6978042708333,-14.5456068576389
2024/09/26,-21.6993479340278,-14.5420442013889
2024/09/27,-21.6970546006945,-14.5353978125
2024/09/28,-21.6973169187967,-14.5311084159277
2024/09/29,-21.7003121006944,-14.5302788888889
2024/09/30,-21.7013636363636,-14.5298876001393
2024/10/01,-21.6942406886859,-14.5258185874912
2024/10/02,-21.6920425281294,-14.5261873417721
2024/10/03,-21.6916115393037,-14.5324995182833
2024/10/04,-21.6929247087463,-14.5336024517475
2024/10/05,-21.7034200243775,-14.5447869580359
2024/10/06,-21.6939566330998,-14.5422825744308
2024/10/07,-21.6960461284722,-14.5461918923611
2024/10/08,-21.6912074826389,-14.5428706423611
2024/10/09,-21.6927269270833,-14.5409457118056
2024/10/10,-21.6967747569445,-14.5387396180556
2024/10/11,-21.7030425694445,-14.5377663194445
2024/10/12,-21.6984901388889,-14.5309359895833
2024/10/13,-21.6973353645833,-14.5285551215278
2024/10/14,-21.6959532913165,-14.5279893732493
2024/10/15,-21.6964097991267,-14.5298206637555
2024/10/16,-21.6984060181945,-14.5337994401679
2024/10/17,-21.6981438480307,-14.5369267514814
2024/10/18,-21.6977195716524,-14.5405090022636
2024/10/19,-21.6964572501747,-14.5435503668763
2024/10/20,-21.7051914465629,-14.5527130313101
2024/10/21,-21.7003675404645,-14.5506191766362
2024/10/22,-21.7003028556412,-14.548912596356
2024/10/23,-21.7006366449798,-14.5456052400211
2024/10/24,-21.6991119798015,-14.5390284694411
2024/10/25,-21.7008154558156,-14.5350759168704
2024/10/26,-21.697125473352,-14.5287915848527
2024/10/27,-21.7042384859155,-14.5319028873239
2024/10/28,-21.7004311254153,-14.52527535299
2024/10/29,-21.6974875696379,-14.5296936629526
2024/10/30,-21.6939908045977,-14.5305385579937
2024/10/31,-21.6976822044228,-14.5367261361658
2024/11/01,-21.7004596701389,-14.5422179166667
2024/11/02,-21.7015123958333,-14.5461543923611
2024/11/03,-21.7052646875,-14.55096453125
2024/11/04,-21.7007986764193,-14.5486720480669
2024/11/05,-21.7024856397775,-14.5482735222531
2024/11/06,-21.7022477746871,-14.5442770166899
2024/11/07,-21.7040930512017,-14.5403554510624
2024/11/08,-21.7117640758129,-14.5403433837593
2024/11/09,-21.7039476612763,-14.5317902103982
2024/11/10,-21.7027831597222,-14.5304307465278
2024/11/11,-21.6979029861111,-14.5290486631945
2024/11/12,-21.6998195138889,-14.5337882638889
2024/11/13,-21.6964038314176,-14.5354929118774
2024/11/14,-21.7066084548611,-14.5461925868056
2024/11/15,-21.7116969965278,-14.5530360243055
2024/11/16,-21.7094503645833,-14.5542742881945
2024/11/17,-21.7116521527778,-14.5572974652778
2024/11/18,-21.7056689966962,-14.5529763345505
2024/11/19,-21.7027678142932,-14.5485654320988
2024/11/20,-21.7134680208334,-14.5512545138889
2024/11/21,-21.7319149365328,-14.5583011476265
2024/11/22,-21.7257310416667,-14.5494500868055
2024/11/23,-21.7156651191097,-14.5398075291254
2024/11/24,-21.7098006789694,-14.5352283600279
2024/11/25,-21.7073801599722,-14.5353248826291
2024/11/26,-21.7116003483107,-14.5415855451062
2024/11/27,-21.7063948356807,-14.5421109720049
2024/11/28,-21.7061013061651,-14.5458652037618
2024/11/29,-21.7157626673622,-14.55548250739
2024/11/30,-21.7156135280821,-14.5575152147453
2024/12/01,-21.7186685416667,-14.5602929513889
2024/12/02,-21.7187466248038,-14.5594206523635
2024/12/03,-21.7167106390388,-14.5551063729758
2024/12/04,-21.7101643467643,-14.546283865341
2024/12/05,-21.7190615451692,-14.5471813219393
2024/12/06,-21.7131262736916,-14.5388710832899
2024/12/07,-21.7109473784722,-14.5351435763889
2024/12/08,-21.7115071527778,-14.5359498263889
2024/12/09,-21.7170188751523,-14.5426032735504
2024/12/10,-21.7122566145834,-14.5438482118056
2024/12/11,-21.7180456371986,-14.565783065442
2024/12/12,-21.7110829691211,-14.548949263658
2024/12/13,-21.7180042361111,-14.5595505729167
2024/12/14,-21.7189471860189,-14.569617950237
2024/12/15,-21.73054078125,-14.5713562723214
2024/12/16,-21.7214264756944,-14.56118109375
2024/12/17,-21.7261509375,-14.5609221527778
2024/12/18,-21.7226802868637,-14.5540653489592
2024/12/19,-21.7305383116883,-14.5549034924535
2024/12/20,-21.7300978578892,-14.5509526471613
2024/12/21,-21.7305154797144,-14.5497852341982
2024/12/22,-21.7213235939404,-14.5443429914679
2024/12/23,-21.7185689409722,-14.5453181423611
2024/12/24,-21.7143428472222,-14.5465476909722
2024/12/25,-21.7325396905424,-14.562963108484
2024/12/26,-21.7387782305817,-14.5706811563915
2024/12/27,-21.723337037037,-14.5625788384629
2024/12/28,-21.7177448263889,-14.55958890625
2024/12/29,-21.725144913928,-14.5637569292297
2024/12/30,-21.7212161015475,-14.5588168840202
2024/12/31,-21.7199952256944,-14.5542805381944
